Threshold,BiMo-0.05,BiMo-0.1,BiMo-0.15,BiMo-0.2,BiMo-0.25,BiMo-0.3,BiMo-0.35,BiMo-0.4,BiMo-0.45,BiMo-0.5,BiMo-0.55,BiMo-0.6,BiMo-0.65,BiMo-0.7,BiMo-0.75,BiMo-0.8,BiMo-0.9,BiMo-0.95,BiMo-1.0,BiMo-0.85
top-1,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0,0,0,0.100000001
top-2,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.100000001,0.100000001,0,0,0,0.100000001
top-3,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.100000001,0,0,0,0.100000001
top-4,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.100000001,0.100000001,0.100000001,0,0.100000001
top-5,0.200000003,0.300000012,0.300000012,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0,0.200000003
top-6,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.200000003,0.200000003,0.200000003,0.200000003,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.200000003,0.200000003,0,0.300000012
top-7,0.400000006,0.300000012,0.400000006,0.400000006,0.300000012,0.300000012,0.200000003,0.200000003,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.200000003,0.200000003,0,0.300000012
top-8,0.5,0.400000006,0.5,0.5,0.400000006,0.300000012,0.300000012,0.300000012,0.300000012,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.300000012,0.200000003,0,0.300000012
top-9,0.5,0.5,0.5,0.5,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.5,0.5,0.400000006,0.400000006,0.400000006,0.300000012,0.300000012,0,0.300000012
top-10,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.400000006,0.400000006,0.300000012,0.300000012,0,0.400000006
top-11,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.400000006,0.400000006,0.300000012,0,0.400000006
top-12,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.400000006,0.300000012,0,0.400000006
top-13,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.400000006,0.300000012,0,0.400000006
top-14,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.400000006,0.400000006,0,0.5
top-15,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5
top-16,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.100000001,0.5
top-17,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.100000001,0.5
top-18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.100000001,0.5
top-19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.100000001,0.5
top-20,0.5,0.5,0.5,0.5,0.5,0.600000024,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.600000024,0.600000024,0.600000024,0.5,0.5,0.100000001,0.5
top-21,0.5,0.5,0.5,0.5,0.600000024,0.600000024,0.5,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.5,0.5,0.200000003,0.5
top-22,0.5,0.600000024,0.5,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.699999988,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.5,0.300000012,0.600000024
top-23,0.5,0.600000024,0.5,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.300000012,0.600000024
top-24,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.600000024,0.699999988,0.600000024,0.600000024,0.300000012,0.600000024
top-25,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.300000012,0.600000024
top-26,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.300000012,0.699999988
top-27,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.400000006,0.699999988
top-28,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.400000006,0.699999988
top-29,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.400000006,0.699999988
top-30,0.600000024,0.600000024,0.600000024,0.600000024,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0.5,0.699999988
top-1,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336
top-2,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672
top-3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.166666672,0.25
top-4,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.25,0.25,0.25,0.25
top-5,0.333333343,0.333333343,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
top-6,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.416666657,0.416666657,0.333333343
top-7,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657
top-8,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.416666657,0.416666657,0.416666657,0.5
top-9,0.416666657,0.416666657,0.416666657,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.416666657,0.416666657,0.416666657,0.5
top-10,0.416666657,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.416666657,0.5
top-11,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.416666657,0.5
top-12,0.583333313,0.583333313,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.416666657,0.5
top-13,0.583333313,0.583333313,0.583333313,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
top-14,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.583333313,0.5,0.5
top-15,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.5,0.5,0.5,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.5,0.5,0.583333313,0.583333313,0.583333313,0.5
top-16,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.666666687,0.666666687,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.666666687,0.583333313,0.5
top-17,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.583333313,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.583333313,0.5
top-18,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.75,0.75,0.75,0.75,0.75,0.666666687,0.666666687,0.666666687,0.75,0.75,0.75,0.666666687,0.583333313,0.583333313
top-19,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.666666687,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.666666687,0.666666687
top-20,0.583333313,0.583333313,0.583333313,0.583333313,0.666666687,0.666666687,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.666666687,0.75
top-21,0.583333313,0.583333313,0.666666687,0.666666687,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.75,0.75,0.666666687,0.833333313
top-22,0.583333313,0.583333313,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.75,0.666666687,0.833333313
top-23,0.583333313,0.666666687,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.666666687,0.833333313
top-24,0.583333313,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.666666687,0.833333313
top-25,0.583333313,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.666666687,0.833333313
top-26,0.666666687,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.916666687,0.666666687,0.833333313
top-27,0.75,0.75,0.75,0.75,0.75,0.75,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.916666687,0.666666687,0.833333313
top-28,0.75,0.75,0.75,0.75,0.75,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.916666687,0.666666687,0.833333313
top-29,0.75,0.75,0.75,0.75,0.75,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.916666687,0.916666687,0.916666687,0.833333313,0.833333313,0.833333313,0.916666687,0.916666687,0.666666687,0.833333313
top-30,0.75,0.75,0.75,0.75,0.833333313,0.833333313,0.833333313,0.916666687,0.916666687,0.916666687,0.916666687,0.916666687,0.916666687,0.916666687,0.916666687,0.833333313,0.916666687,0.916666687,0.75,0.833333313
top-1,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0,0,0,0,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037
top-2,0.074074075,0.074074075,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075
top-3,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.037037037,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.111111112,0.111111112,0.111111112,0.074074075,0.111111112
top-4,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.074074075,0.111111112
top-5,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.074074075,0.148148149
top-6,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.185185179,0.185185179,0.185185179,0.111111112,0.185185179
top-7,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.111111112,0.222222224
top-8,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.185185179,0.148148149,0.222222224
top-9,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.222222224,0.185185179,0.259259254
top-10,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.222222224,0.222222224,0.296296299
top-11,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.259259254,0.222222224,0.333333343
top-12,0.333333343,0.370370358,0.370370358,0.370370358,0.370370358,0.370370358,0.370370358,0.370370358,0.370370358,0.370370358,0.370370358,0.370370358,0.370370358,0.370370358,0.370370358,0.370370358,0.370370358,0.296296299,0.259259254,0.370370358
top-13,0.370370358,0.370370358,0.370370358,0.370370358,0.370370358,0.407407403,0.407407403,0.407407403,0.407407403,0.407407403,0.407407403,0.407407403,0.407407403,0.407407403,0.407407403,0.407407403,0.407407403,0.333333343,0.296296299,0.407407403
top-14,0.407407403,0.407407403,0.370370358,0.407407403,0.407407403,0.407407403,0.444444448,0.444444448,0.444444448,0.444444448,0.407407403,0.407407403,0.407407403,0.407407403,0.407407403,0.407407403,0.407407403,0.370370358,0.333333343,0.407407403
top-15,0.407407403,0.407407403,0.370370358,0.407407403,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.407407403,0.407407403,0.407407403,0.407407403,0.407407403,0.407407403,0.407407403,0.370370358,0.407407403
top-16,0.407407403,0.407407403,0.407407403,0.407407403,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.407407403,0.407407403,0.407407403,0.407407403,0.407407403,0.407407403,0.407407403,0.407407403
top-17,0.407407403,0.407407403,0.407407403,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.407407403,0.407407403,0.444444448,0.407407403,0.407407403,0.407407403,0.407407403
top-18,0.407407403,0.407407403,0.407407403,0.444444448,0.481481493,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.481481493,0.444444448,0.444444448,0.407407403,0.407407403
top-19,0.407407403,0.407407403,0.444444448,0.481481493,0.481481493,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.481481493,0.481481493,0.481481493,0.481481493,0.481481493,0.444444448,0.444444448,0.444444448,0.444444448
top-20,0.407407403,0.407407403,0.444444448,0.481481493,0.481481493,0.481481493,0.481481493,0.481481493,0.481481493,0.481481493,0.481481493,0.518518507,0.518518507,0.518518507,0.518518507,0.518518507,0.481481493,0.481481493,0.444444448,0.444444448
top-21,0.407407403,0.444444448,0.481481493,0.481481493,0.481481493,0.481481493,0.481481493,0.481481493,0.481481493,0.518518507,0.518518507,0.518518507,0.555555582,0.555555582,0.555555582,0.555555582,0.518518507,0.518518507,0.481481493,0.444444448
top-22,0.444444448,0.481481493,0.518518507,0.481481493,0.518518507,0.518518507,0.518518507,0.518518507,0.518518507,0.518518507,0.518518507,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.518518507,0.518518507,0.518518507,0.481481493
top-23,0.444444448,0.518518507,0.518518507,0.518518507,0.518518507,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.592592597,0.555555582,0.555555582,0.518518507,0.518518507,0.518518507,0.518518507
top-24,0.444444448,0.555555582,0.518518507,0.555555582,0.555555582,0.555555582,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.555555582,0.555555582,0.518518507,0.555555582
top-25,0.444444448,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.555555582,0.555555582,0.555555582
top-26,0.481481493,0.555555582,0.592592597,0.555555582,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.555555582,0.592592597
top-27,0.481481493,0.592592597,0.592592597,0.592592597,0.629629612,0.629629612,0.629629612,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597
top-28,0.481481493,0.592592597,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597
top-29,0.518518507,0.592592597,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597,0.592592597
top-30,0.555555582,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.629629612,0.592592597,0.629629612,0.629629612,0.629629612,0.592592597,0.592592597,0.592592597
top-1,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0,0
top-2,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0,0.01754386
top-3,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0,0.01754386
top-4,0.052631579,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0,0.03508772
top-5,0.070175439,0.052631579,0.052631579,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.01754386,0.01754386,0,0.03508772
top-6,0.087719299,0.070175439,0.070175439,0.052631579,0.052631579,0.052631579,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0,0.03508772
top-7,0.087719299,0.087719299,0.087719299,0.070175439,0.070175439,0.052631579,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0,0.03508772
top-8,0.087719299,0.087719299,0.087719299,0.087719299,0.070175439,0.052631579,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0,0.03508772
top-9,0.087719299,0.087719299,0.087719299,0.087719299,0.070175439,0.052631579,0.052631579,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.01754386,0.03508772
top-10,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.070175439,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.03508772,0.052631579
top-11,0.105263159,0.087719299,0.087719299,0.087719299,0.087719299,0.070175439,0.070175439,0.070175439,0.070175439,0.070175439,0.070175439,0.070175439,0.070175439,0.070175439,0.070175439,0.070175439,0.070175439,0.070175439,0.03508772,0.070175439
top-12,0.105263159,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.03508772,0.087719299
top-13,0.105263159,0.105263159,0.105263159,0.105263159,0.105263159,0.105263159,0.105263159,0.105263159,0.105263159,0.105263159,0.105263159,0.105263159,0.105263159,0.105263159,0.087719299,0.087719299,0.087719299,0.087719299,0.03508772,0.087719299
top-14,0.122807018,0.122807018,0.122807018,0.122807018,0.122807018,0.122807018,0.122807018,0.122807018,0.122807018,0.122807018,0.122807018,0.122807018,0.105263159,0.105263159,0.105263159,0.105263159,0.105263159,0.105263159,0.052631579,0.105263159
top-15,0.122807018,0.140350878,0.140350878,0.140350878,0.140350878,0.140350878,0.140350878,0.140350878,0.140350878,0.140350878,0.140350878,0.140350878,0.122807018,0.122807018,0.122807018,0.122807018,0.122807018,0.122807018,0.052631579,0.122807018
top-16,0.140350878,0.157894731,0.157894731,0.157894731,0.157894731,0.157894731,0.157894731,0.157894731,0.157894731,0.157894731,0.157894731,0.157894731,0.140350878,0.140350878,0.140350878,0.140350878,0.140350878,0.140350878,0.052631579,0.140350878
top-17,0.157894731,0.175438598,0.175438598,0.175438598,0.175438598,0.175438598,0.175438598,0.175438598,0.175438598,0.175438598,0.175438598,0.175438598,0.157894731,0.157894731,0.157894731,0.157894731,0.157894731,0.157894731,0.052631579,0.157894731
top-18,0.175438598,0.19298245,0.19298245,0.19298245,0.19298245,0.19298245,0.19298245,0.19298245,0.19298245,0.19298245,0.19298245,0.19298245,0.175438598,0.175438598,0.175438598,0.175438598,0.175438598,0.175438598,0.052631579,0.175438598
top-19,0.19298245,0.210526317,0.210526317,0.210526317,0.210526317,0.210526317,0.210526317,0.210526317,0.210526317,0.210526317,0.210526317,0.19298245,0.19298245,0.19298245,0.19298245,0.19298245,0.19298245,0.19298245,0.070175439,0.19298245
top-20,0.210526317,0.210526317,0.210526317,0.210526317,0.210526317,0.210526317,0.210526317,0.210526317,0.210526317,0.210526317,0.210526317,0.210526317,0.19298245,0.19298245,0.19298245,0.19298245,0.19298245,0.19298245,0.070175439,0.210526317
top-21,0.210526317,0.210526317,0.22807017,0.22807017,0.22807017,0.22807017,0.22807017,0.22807017,0.22807017,0.22807017,0.22807017,0.22807017,0.210526317,0.210526317,0.210526317,0.210526317,0.210526317,0.210526317,0.070175439,0.210526317
top-22,0.22807017,0.22807017,0.245614037,0.245614037,0.245614037,0.245614037,0.245614037,0.245614037,0.245614037,0.245614037,0.245614037,0.245614037,0.22807017,0.22807017,0.22807017,0.22807017,0.22807017,0.22807017,0.070175439,0.22807017
top-23,0.245614037,0.245614037,0.263157904,0.263157904,0.263157904,0.263157904,0.263157904,0.263157904,0.263157904,0.263157904,0.263157904,0.263157904,0.245614037,0.245614037,0.245614037,0.245614037,0.245614037,0.245614037,0.070175439,0.245614037
top-24,0.263157904,0.263157904,0.280701756,0.280701756,0.280701756,0.280701756,0.280701756,0.280701756,0.280701756,0.280701756,0.280701756,0.280701756,0.263157904,0.263157904,0.263157904,0.263157904,0.263157904,0.263157904,0.070175439,0.263157904
top-25,0.280701756,0.280701756,0.298245609,0.298245609,0.298245609,0.298245609,0.298245609,0.298245609,0.298245609,0.298245609,0.298245609,0.298245609,0.280701756,0.280701756,0.280701756,0.280701756,0.280701756,0.280701756,0.070175439,0.280701756
top-26,0.298245609,0.298245609,0.315789461,0.315789461,0.315789461,0.315789461,0.315789461,0.315789461,0.315789461,0.315789461,0.315789461,0.315789461,0.298245609,0.298245609,0.298245609,0.298245609,0.298245609,0.298245609,0.070175439,0.298245609
top-27,0.315789461,0.315789461,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.315789461,0.315789461,0.315789461,0.315789461,0.315789461,0.315789461,0.315789461,0.087719299,0.315789461
top-28,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.315789461,0.315789461,0.315789461,0.315789461,0.315789461,0.315789461,0.315789461,0.087719299,0.333333343
top-29,0.333333343,0.333333343,0.350877196,0.350877196,0.350877196,0.350877196,0.350877196,0.350877196,0.350877196,0.350877196,0.350877196,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.105263159,0.333333343
