ant_main(10),h-index,a-index,k-core,ForwardPageRank-Sora,ForwardBackPageRank-Sora,g-core,MinClass,TSEPageRank,LiuPageRank,TSEPageRank_v15,iFit,TSPrideWithMotifCoreness
11% = 0.11,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778
12% = 0.12,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778
13% = 0.13,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.7777777777777778
14% = 0.14,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.7777777777777778
15% = 0.15,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.7777777777777778
1% = 0.01,0.1724137931034483,0.0,0.20689655172413793,0.1724137931034483,0.1724137931034483,0.10344827586206896,0.20689655172413793,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862
2% = 0.02,0.3103448275862069,0.0,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.20689655172413793,0.3448275862068966,0.2413793103448276,0.1724137931034483,0.27586206896551724,0.3103448275862069,0.2413793103448276
3% = 0.03,0.3448275862068966,0.0,0.3448275862068966,0.27586206896551724,0.27586206896551724,0.3103448275862069,0.41379310344827586,0.3103448275862069,0.27586206896551724,0.3448275862068966,0.3793103448275862,0.3448275862068966
4% = 0.04,0.3793103448275862,0.0,0.3448275862068966,0.3103448275862069,0.3103448275862069,0.3448275862068966,0.4482758620689655,0.3448275862068966,0.3103448275862069,0.41379310344827586,0.41379310344827586,0.41379310344827586
5% = 0.05,0.4827586206896552,0.0,0.5172413793103449,0.3448275862068966,0.3448275862068966,0.3793103448275862,0.4482758620689655,0.41379310344827586,0.3793103448275862,0.4482758620689655,0.4482758620689655,0.41379310344827586
6% = 0.06,0.5172413793103449,0.0,0.5517241379310345,0.3793103448275862,0.3793103448275862,0.41379310344827586,0.4827586206896552,0.4482758620689655,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.41379310344827586
7% = 0.07,0.5517241379310345,0.0,0.5862068965517241,0.41379310344827586,0.41379310344827586,0.4482758620689655,0.5172413793103449,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.4482758620689655
8% = 0.08,0.5862068965517241,0.0,0.6206896551724138,0.41379310344827586,0.41379310344827586,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.4827586206896552,0.5172413793103449,0.5172413793103449
9% = 0.09,0.6206896551724138,0.0,0.6206896551724138,0.4482758620689655,0.4482758620689655,0.5862068965517241,0.5517241379310345,0.5172413793103449,0.5172413793103449,0.4827586206896552,0.5517241379310345,0.5517241379310345
10% = 0.10,0.6206896551724138,0.0,0.6206896551724138,0.4482758620689655,0.4482758620689655,0.5862068965517241,0.5517241379310345,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5862068965517241,0.5862068965517241
11% = 0.11,0.6206896551724138,0.0,0.6551724137931034,0.4827586206896552,0.4827586206896552,0.5862068965517241,0.5517241379310345,0.5517241379310345,0.5172413793103449,0.5862068965517241,0.6206896551724138,0.6206896551724138
12% = 0.12,0.6551724137931034,0.0,0.6551724137931034,0.5172413793103449,0.5172413793103449,0.6206896551724138,0.5517241379310345,0.5862068965517241,0.5517241379310345,0.5862068965517241,0.6551724137931034,0.6206896551724138
13% = 0.13,0.6551724137931034,0.10344827586206896,0.6551724137931034,0.5517241379310345,0.5517241379310345,0.6206896551724138,0.5517241379310345,0.5862068965517241,0.5517241379310345,0.5862068965517241,0.7241379310344828,0.6551724137931034
14% = 0.14,0.6551724137931034,0.10344827586206896,0.6551724137931034,0.5517241379310345,0.5517241379310345,0.6551724137931034,0.6206896551724138,0.5862068965517241,0.5862068965517241,0.5862068965517241,0.7241379310344828,0.6896551724137931
15% = 0.15,0.6551724137931034,0.10344827586206896,0.6551724137931034,0.5517241379310345,0.5517241379310345,0.6551724137931034,0.6896551724137931,0.6551724137931034,0.5862068965517241,0.6206896551724138,0.7241379310344828,0.7241379310344828
1% = 0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2% = 0.02,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035
3% = 0.03,0.037037037037037035,0.0,0.0,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407
4% = 0.04,0.037037037037037035,0.0,0.0,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407
5% = 0.05,0.07407407407407407,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
6% = 0.06,0.07407407407407407,0.0,0.0,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814
7% = 0.07,0.07407407407407407,0.0,0.0,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814
8% = 0.08,0.07407407407407407,0.0,0.2222222222222222,0.18518518518518517,0.18518518518518517,0.14814814814814814,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517
9% = 0.09,0.2222222222222222,0.14814814814814814,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.18518518518518517,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.18518518518518517,0.2222222222222222
10% = 0.10,0.2222222222222222,0.14814814814814814,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.18518518518518517,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.18518518518518517,0.2222222222222222
11% = 0.11,0.2222222222222222,0.14814814814814814,0.2222222222222222,0.25925925925925924,0.25925925925925924,0.2222222222222222,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.2222222222222222,0.2222222222222222
12% = 0.12,0.2222222222222222,0.14814814814814814,0.2222222222222222,0.2962962962962963,0.2962962962962963,0.25925925925925924,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.25925925925925924,0.25925925925925924
13% = 0.13,0.2222222222222222,0.14814814814814814,0.2222222222222222,0.2962962962962963,0.2962962962962963,0.25925925925925924,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.25925925925925924,0.25925925925925924
14% = 0.14,0.2222222222222222,0.14814814814814814,0.2222222222222222,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.3333333333333333,0.3333333333333333,0.2962962962962963,0.3333333333333333,0.2962962962962963,0.2962962962962963
15% = 0.15,0.2222222222222222,0.18518518518518517,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.2962962962962963,0.37037037037037035,0.3333333333333333,0.2962962962962963,0.3333333333333333,0.3333333333333333,0.3333333333333333
1% = 0.01,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
2% = 0.02,0.08333333333333333,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.125,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.125
3% = 0.03,0.125,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.125,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.125,0.16666666666666666,0.16666666666666666
4% = 0.04,0.20833333333333334,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.125,0.25,0.25,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334
5% = 0.05,0.20833333333333334,0.0,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.125,0.25,0.2916666666666667,0.25,0.25,0.25,0.25
6% = 0.06,0.20833333333333334,0.0,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.125,0.25,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.3333333333333333
7% = 0.07,0.20833333333333334,0.0,0.20833333333333334,0.25,0.25,0.125,0.25,0.375,0.4166666666666667,0.3333333333333333,0.2916666666666667,0.375
8% = 0.08,0.20833333333333334,0.0,0.20833333333333334,0.2916666666666667,0.2916666666666667,0.125,0.2916666666666667,0.4166666666666667,0.4583333333333333,0.375,0.2916666666666667,0.4166666666666667
9% = 0.09,0.4166666666666667,0.0,0.20833333333333334,0.2916666666666667,0.2916666666666667,0.125,0.2916666666666667,0.4166666666666667,0.4583333333333333,0.4166666666666667,0.3333333333333333,0.4583333333333333
10% = 0.10,0.4166666666666667,0.0,0.4583333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.375,0.4166666666666667,0.5,0.4166666666666667,0.375,0.4583333333333333
11% = 0.11,0.4166666666666667,0.0,0.4583333333333333,0.375,0.375,0.16666666666666666,0.375,0.4583333333333333,0.5,0.4583333333333333,0.375,0.4583333333333333
12% = 0.12,0.4166666666666667,0.041666666666666664,0.4583333333333333,0.375,0.375,0.16666666666666666,0.4166666666666667,0.5,0.5,0.5,0.4166666666666667,0.5
13% = 0.13,0.4166666666666667,0.041666666666666664,0.4583333333333333,0.375,0.375,0.25,0.4166666666666667,0.5,0.5416666666666666,0.5,0.4166666666666667,0.5
14% = 0.14,0.4166666666666667,0.041666666666666664,0.5,0.375,0.375,0.25,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.5,0.4583333333333333,0.5416666666666666
15% = 0.15,0.4166666666666667,0.041666666666666664,0.5,0.375,0.375,0.25,0.5,0.5416666666666666,0.5416666666666666,0.5,0.5,0.5416666666666666
1% = 0.01,0.25,0.0,0.25,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666
2% = 0.02,0.5,0.0,0.4166666666666667,0.25,0.25,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333,0.25
3% = 0.03,0.5,0.0,0.4166666666666667,0.5,0.5,0.3333333333333333,0.25,0.25,0.25,0.25,0.4166666666666667,0.4166666666666667
4% = 0.04,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.5833333333333334
5% = 0.05,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5,0.6666666666666666,0.5833333333333334
6% = 0.06,0.6666666666666666,0.0,0.5833333333333334,0.75,0.75,0.6666666666666666,0.5833333333333334,0.4166666666666667,0.5,0.5,0.75,0.6666666666666666
7% = 0.07,0.6666666666666666,0.0,0.5833333333333334,0.75,0.75,0.6666666666666666,0.8333333333333334,0.5,0.5833333333333334,0.6666666666666666,0.75,0.6666666666666666
8% = 0.08,0.6666666666666666,0.0,0.5833333333333334,0.75,0.75,0.6666666666666666,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.75,0.75,0.6666666666666666
9% = 0.09,0.75,0.0,0.5833333333333334,0.75,0.75,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.5833333333333334,0.75,0.75,0.6666666666666666
10% = 0.10,0.75,0.0,0.6666666666666666,0.75,0.75,0.6666666666666666,0.8333333333333334,0.75,0.75,0.75,0.75,0.8333333333333334
11% = 0.11,0.8333333333333334,0.0,0.6666666666666666,0.75,0.75,0.75,0.9166666666666666,0.75,0.75,0.8333333333333334,0.75,0.8333333333333334
12% = 0.12,0.9166666666666666,0.0,0.6666666666666666,0.75,0.75,0.75,0.9166666666666666,0.75,0.75,0.8333333333333334,0.75,0.8333333333333334
13% = 0.13,0.9166666666666666,0.0,0.9166666666666666,0.75,0.75,0.75,1.0,0.75,0.75,0.9166666666666666,0.75,0.8333333333333334
14% = 0.14,0.9166666666666666,0.0,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666
15% = 0.15,1.0,0.0,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,1.0,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666
1% = 0.01,0.25,0.0,0.32142857142857145,0.10714285714285714,0.10714285714285714,0.14285714285714285,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.17857142857142858,0.21428571428571427,0.25
2% = 0.02,0.39285714285714285,0.0,0.32142857142857145,0.17857142857142858,0.17857142857142858,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.17857142857142858,0.25,0.2857142857142857,0.2857142857142857
3% = 0.03,0.4642857142857143,0.0,0.6071428571428571,0.17857142857142858,0.17857142857142858,0.39285714285714285,0.39285714285714285,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.35714285714285715,0.4642857142857143
4% = 0.04,0.6071428571428571,0.0,0.6071428571428571,0.25,0.25,0.39285714285714285,0.5,0.32142857142857145,0.25,0.39285714285714285,0.5,0.6071428571428571
5% = 0.05,0.7142857142857143,0.0,0.7142857142857143,0.32142857142857145,0.32142857142857145,0.6071428571428571,0.5357142857142857,0.42857142857142855,0.2857142857142857,0.5357142857142857,0.6071428571428571,0.6785714285714286
6% = 0.06,0.7857142857142857,0.0,0.7142857142857143,0.39285714285714285,0.39285714285714285,0.6071428571428571,0.6071428571428571,0.4642857142857143,0.32142857142857145,0.5714285714285714,0.6428571428571429,0.75
7% = 0.07,0.7857142857142857,0.0,0.7857142857142857,0.39285714285714285,0.39285714285714285,0.7142857142857143,0.6428571428571429,0.5357142857142857,0.39285714285714285,0.6428571428571429,0.7142857142857143,0.7857142857142857
8% = 0.08,0.7857142857142857,0.03571428571428571,0.7857142857142857,0.42857142857142855,0.42857142857142855,0.75,0.7142857142857143,0.6071428571428571,0.39285714285714285,0.6785714285714286,0.8571428571428571,0.8571428571428571
9% = 0.09,0.8571428571428571,0.03571428571428571,0.8928571428571429,0.42857142857142855,0.42857142857142855,0.7857142857142857,0.75,0.6071428571428571,0.42857142857142855,0.7142857142857143,0.8928571428571429,0.8928571428571429
10% = 0.10,0.8571428571428571,0.03571428571428571,0.8928571428571429,0.42857142857142855,0.42857142857142855,0.8928571428571429,0.75,0.6071428571428571,0.5,0.7142857142857143,0.9285714285714286,0.8928571428571429
11% = 0.11,0.8571428571428571,0.07142857142857142,0.8928571428571429,0.5,0.5,0.8928571428571429,0.75,0.6428571428571429,0.5714285714285714,0.8214285714285714,0.9285714285714286,0.8928571428571429
12% = 0.12,0.8928571428571429,0.10714285714285714,0.8928571428571429,0.5,0.5,0.8928571428571429,0.75,0.6428571428571429,0.5714285714285714,0.8928571428571429,0.9285714285714286,0.8928571428571429
13% = 0.13,0.8928571428571429,0.10714285714285714,0.8928571428571429,0.5357142857142857,0.5357142857142857,0.9642857142857143,0.75,0.6785714285714286,0.5714285714285714,0.8928571428571429,0.9285714285714286,0.8928571428571429
14% = 0.14,0.8928571428571429,0.10714285714285714,0.8928571428571429,0.5357142857142857,0.5357142857142857,0.9642857142857143,0.7857142857142857,0.7142857142857143,0.6071428571428571,0.8928571428571429,0.9285714285714286,0.8928571428571429
15% = 0.15,0.8928571428571429,0.14285714285714285,0.8928571428571429,0.5357142857142857,0.5357142857142857,0.9642857142857143,0.7857142857142857,0.75,0.6071428571428571,0.8928571428571429,0.9285714285714286,0.9285714285714286
1% = 0.01,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333
2% = 0.02,0.25,0.0,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25
3% = 0.03,0.5,0.0,0.5833333333333334,0.25,0.25,0.3333333333333333,0.25,0.5,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5833333333333334
4% = 0.04,0.6666666666666666,0.0,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666,0.9166666666666666,0.9166666666666666
5% = 0.05,0.6666666666666666,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.75,0.75,0.5833333333333334,1.0,1.0,1.0
6% = 0.06,0.75,0.0,0.6666666666666666,0.75,0.75,0.5833333333333334,0.9166666666666666,0.8333333333333334,0.75,1.0,1.0,1.0
7% = 0.07,0.75,0.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.9166666666666666,1.0,0.75,1.0,1.0,1.0
8% = 0.08,0.9166666666666666,0.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.75,1.0,1.0,0.8333333333333334,1.0,1.0,1.0
9% = 0.09,0.9166666666666666,0.0,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,1.0
10% = 0.10,0.9166666666666666,0.0,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,1.0
11% = 0.11,0.9166666666666666,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333334,1.0,1.0,0.9166666666666666,1.0,1.0,1.0
12% = 0.12,0.9166666666666666,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333334,1.0,1.0,0.9166666666666666,1.0,1.0,1.0
13% = 0.13,0.9166666666666666,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333334,1.0,1.0,0.9166666666666666,1.0,1.0,1.0
14% = 0.14,0.9166666666666666,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333334,1.0,1.0,0.9166666666666666,1.0,1.0,1.0
15% = 0.15,0.9166666666666666,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333334,1.0,1.0,0.9166666666666666,1.0,1.0,1.0
1% = 0.01,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
2% = 0.02,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
3% = 0.03,0.3333333333333333,0.0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
4% = 0.04,0.3333333333333333,0.0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
5% = 0.05,0.5,0.0,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5
6% = 0.06,0.5,0.0,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
7% = 0.07,0.6666666666666666,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
8% = 0.08,0.6666666666666666,0.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.8333333333333334
9% = 0.09,0.6666666666666666,0.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.8333333333333334
10% = 0.10,0.6666666666666666,0.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.5,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334
11% = 0.11,0.8333333333333334,0.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.8333333333333334
12% = 0.12,0.8333333333333334,0.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.8333333333333334
13% = 0.13,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.5,0.5,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.8333333333333334
14% = 0.14,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334
15% = 0.15,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334
1% = 0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2% = 0.02,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3% = 0.03,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4% = 0.04,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5% = 0.05,0.0,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6% = 0.06,0.0,0.16216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7% = 0.07,0.0,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8% = 0.08,0.0,0.2972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9% = 0.09,0.0,0.35135135135135137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10% = 0.10,0.0,0.3783783783783784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11% = 0.11,0.0,0.40540540540540543,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0
12% = 0.12,0.0,0.40540540540540543,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0
13% = 0.13,0.0,0.43243243243243246,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0
14% = 0.14,0.05405405405405406,0.4594594594594595,0.05405405405405406,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0
15% = 0.15,0.05405405405405406,0.5135135135135135,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.02702702702702703
